date,variable,model,count,mae_kw,rmse_kw,bias_kw
2025-10-31,generation,Low-Rank rank 1,144,2184.93264950,2842.47026056,-822.14052197
2025-10-31,generation,Low-Rank rank 3,144,2492.27580735,2738.05801163,289.76117671
2025-10-31,generation,Low-Rank rank 5,144,2426.81715302,2722.56295744,79.99195105
2025-10-31,generation,Seasonal + Low-Rank,144,210.25340181,380.10784457,208.24177729
2025-11-01,generation,Yesterday,144,100.50211736,214.91106782,-66.06142014
2025-11-01,generation,Last Week,144,151.55784792,258.08917943,133.92430069
2025-11-01,generation,7-day mean,144,86.41047937,155.61752430,81.38811071
2025-11-01,generation,Seasonal,144,76.04843778,134.13948787,23.93215424
2025-11-01,generation,Low-Rank rank 1,144,2257.98654004,2938.70992935,-846.95390859
2025-11-01,generation,Low-Rank rank 3,144,2532.74992234,2821.47691023,169.20462810
2025-11-01,generation,Low-Rank rank 5,144,2472.07940786,2815.31088978,-33.38399968
2025-11-01,generation,Seasonal + Low-Rank,144,76.04843778,134.13948787,23.93215424
2025-11-02,generation,Yesterday,144,81.54710000,152.32021902,15.97161111
2025-11-02,generation,Last Week,144,164.87719514,280.16682740,159.63249792
2025-11-02,generation,7-day mean,144,96.09431498,179.58350861,78.22767887
2025-11-02,generation,Seasonal,144,92.17295858,175.46593959,80.61901017
2025-11-02,generation,Low-Rank rank 1,144,2235.17122419,2924.74207764,-883.95269935
2025-11-02,generation,Low-Rank rank 3,144,2515.29370291,2793.61936343,165.97257108
2025-11-02,generation,Low-Rank rank 5,144,2452.57257337,2787.99181662,-43.03817213
2025-11-02,generation,Seasonal + Low-Rank,144,92.17295858,175.46593959,80.61901017
2025-11-03,generation,Yesterday,144,131.42869167,257.72232657,30.95281806
2025-11-03,generation,Last Week,144,261.18218889,608.50655303,247.24991250
2025-11-03,generation,7-day mean,144,129.52504861,270.10112896,86.37585437
2025-11-03,generation,Seasonal,144,171.70810479,383.41344416,128.28651056
2025-11-03,generation,Low-Rank rank 1,144,2721.48398897,2870.32282820,893.02282858
2025-11-03,generation,Low-Rank rank 3,144,2338.29608458,2735.55244922,-308.65017043
2025-11-03,generation,Low-Rank rank 5,144,2425.26011290,2719.15076473,2.25859685
2025-11-03,generation,Seasonal + Low-Rank,144,171.70810479,383.41344416,128.28651056
2025-11-04,generation,Yesterday,144,107.22106597,276.02602136,-63.02308125
2025-11-04,generation,Last Week,144,143.44716389,298.85051047,71.88268333
2025-11-04,generation,7-day mean,144,97.61995744,201.83832410,-11.96864296
2025-11-04,generation,Seasonal,144,103.82945837,223.31966568,-2.31548719
2025-11-04,generation,Low-Rank rank 1,144,2265.55117248,3002.13879403,-941.95841290
2025-11-04,generation,Low-Rank rank 3,144,2540.82042477,2852.56363944,79.37592651
2025-11-04,generation,Low-Rank rank 5,144,2482.64472681,2852.80750507,-114.62911292
2025-11-04,generation,Seasonal + Low-Rank,144,103.82945837,223.31966568,-2.31548719
2025-11-05,generation,Yesterday,144,106.54540486,227.02577742,72.08963125
2025-11-05,generation,Last Week,144,92.12743194,164.22071197,13.45709028
2025-11-05,generation,7-day mean,144,73.72097381,130.57890726,49.85203353
2025-11-05,generation,Seasonal,144,92.03025753,172.02828000,45.70498781
2025-11-05,generation,Low-Rank rank 1,144,2191.00426059,2895.73897860,-892.97266773
2025-11-05,generation,Low-Rank rank 3,144,2479.60880296,2759.99699708,150.86224332
2025-11-05,generation,Low-Rank rank 5,144,2419.41747909,2755.08945317,-39.22472658
2025-11-05,generation,Seasonal + Low-Rank,144,92.03025753,172.02828000,45.70498781
2025-11-06,generation,Yesterday,144,147.31853750,264.62472780,72.61991528
2025-11-06,generation,Last Week,144,257.87660000,500.66568911,241.03097222
2025-11-06,generation,7-day mean,144,164.15751349,299.23706928,120.54950734
2025-11-06,generation,Seasonal,144,190.83819215,353.24686387,148.40489090
2025-11-06,generation,Low-Rank rank 1,144,2124.92131797,2776.04721982,-812.96424344
2025-11-06,generation,Low-Rank rank 3,144,2416.36673259,2662.24187915,224.66680243
2025-11-06,generation,Low-Rank rank 5,144,2353.94985714,2652.29785834,25.96704679
2025-11-06,generation,Seasonal + Low-Rank,144,190.83819215,353.24686387,148.40489090
2025-11-07,generation,Yesterday,144,114.08914722,254.03024914,-106.26697083
2025-11-07,generation,Last Week,144,227.33602014,378.36946281,-43.71749653
2025-11-07,generation,7-day mean,144,167.18793274,283.84384972,-20.15045952
2025-11-07,generation,Seasonal,144,151.10015628,276.74898801,-78.11970740
2025-11-07,generation,Low-Rank rank 1,144,2729.52908194,2930.52540465,734.18387027
2025-11-07,generation,Low-Rank rank 3,144,2374.38373009,2857.50089385,-377.23649151
2025-11-07,generation,Low-Rank rank 5,144,2455.46401774,2834.05745977,-95.07812933
2025-11-07,generation,Seasonal + Low-Rank,144,151.10015628,276.74898801,-78.11970740
2025-11-08,generation,Yesterday,144,136.30405694,249.84799917,27.09404861
2025-11-08,generation,Last Week,144,122.46999722,234.04496992,49.43797222
2025-11-08,generation,7-day mean,144,50.34422470,97.67223763,13.18894573
2025-11-08,generation,Seasonal,144,76.48633590,146.26940427,37.14881424
2025-11-08,generation,Low-Rank rank 1,144,2712.92971965,2873.70237563,825.09616601
2025-11-08,generation,Low-Rank rank 3,144,2341.71185915,2766.27908579,-347.95329649
2025-11-08,generation,Low-Rank rank 5,144,2429.36920155,2745.38486703,-38.11336562
2025-11-08,generation,Seasonal + Low-Rank,144,76.48633590,146.26940427,37.14881424
2025-11-09,generation,Yesterday,144,116.62462361,233.89714257,71.36694722
2025-11-09,generation,Last Week,144,130.81574444,245.78943216,104.83330833
2025-11-09,generation,7-day mean,144,105.51057927,207.66442511,77.49332550
2025-11-09,generation,Seasonal,144,106.99483340,218.11412838,86.42680972
2025-11-09,generation,Low-Rank rank 1,144,2132.83938046,2811.26324921,-838.45089387
2025-11-09,generation,Low-Rank rank 3,144,2414.95593064,2690.49646017,178.91277608
2025-11-09,generation,Low-Rank rank 5,144,2354.36133726,2683.52221075,-13.36847356
2025-11-09,generation,Seasonal + Low-Rank,144,106.99483340,218.11412838,86.42680972
2025-11-10,generation,Yesterday,144,109.65965069,198.32272119,82.04972153
2025-11-10,generation,Last Week,144,157.96614375,280.43659466,155.93021181
2025-11-10,generation,7-day mean,144,150.27591468,258.95937000,144.56686012
2025-11-10,generation,Seasonal,144,118.74580674,211.46716064,115.29594215
2025-11-10,generation,Low-Rank rank 1,144,2062.82996700,2695.27315968,-750.95675647
2025-11-10,generation,Low-Rank rank 3,144,2354.91429748,2600.15487131,240.14189024
2025-11-10,generation,Low-Rank rank 5,144,2266.97990036,2588.04449696,-30.16826069
2025-11-10,generation,Seasonal + Low-Rank,144,118.74580674,211.46716064,115.29594215
2025-11-11,generation,Yesterday,144,102.47719375,206.40840143,-76.54950486
2025-11-11,generation,Last Week,144,154.13848542,288.70569565,142.40378819
2025-11-11,generation,7-day mean,144,72.05738175,131.96383945,45.74161071
2025-11-11,generation,Seasonal,144,68.58784937,134.11848780,21.97947701
2025-11-11,generation,Low-Rank rank 1,144,2133.73844530,2821.32302492,-829.28801838
2025-11-11,generation,Low-Rank rank 3,144,2409.94306147,2701.40961852,145.87290604
2025-11-11,generation,Low-Rank rank 5,144,2322.89888746,2699.40005778,-130.45983952
2025-11-11,generation,Seasonal + Low-Rank,144,68.58784937,134.11848780,21.97947701
2025-11-12,generation,Yesterday,144,81.46512222,161.04943744,-2.57826250
2025-11-12,generation,Last Week,144,130.29463472,242.89101758,67.73589444
2025-11-12,generation,7-day mean,144,88.21834435,174.62280987,22.81994990
2025-11-12,generation,Seasonal,144,95.75945938,182.82208866,29.06310813
2025-11-12,generation,Low-Rank rank 1,144,2128.97856775,2851.53750431,-873.46720339
2025-11-12,generation,Low-Rank rank 3,144,2413.12542712,2718.06329793,131.27958939
2025-11-12,generation,Low-Rank rank 5,144,2353.04279055,2714.61986652,-57.12262162
2025-11-12,generation,Seasonal + Low-Rank,144,95.75945938,182.82208866,29.06310813
2025-11-13,generation,Yesterday,144,133.05013889,299.18060766,44.85375556
2025-11-13,generation,Last Week,144,181.72026389,326.71722912,39.96973472
2025-11-13,generation,7-day mean,144,131.67365625,258.32699325,57.99714911
2025-11-13,generation,Seasonal,144,149.79740625,290.38949113,42.65594618
2025-11-13,generation,Low-Rank rank 1,144,2079.96896070,2737.09118528,-836.63666008
2025-11-13,generation,Low-Rank rank 3,144,2357.53461965,2612.84802250,156.92465097
2025-11-13,generation,Low-Rank rank 5,144,2271.92114902,2609.22215167,-118.59633902
2025-11-13,generation,Seasonal + Low-Rank,144,149.79740625,290.38949113,42.65594618
2025-11-14,generation,Yesterday,144,84.75326458,175.31888937,51.86658958
2025-11-14,generation,Last Week,144,245.53879931,459.92966836,198.10329514
2025-11-14,generation,7-day mean,144,114.60787877,219.08339674,104.15377659
2025-11-14,generation,Seasonal,144,128.51712632,235.44987756,117.67310708
2025-11-14,generation,Low-Rank rank 1,144,2033.73820782,2669.32236094,-794.57269942
2025-11-14,generation,Low-Rank rank 3,144,2313.40467006,2555.50680769,175.07652240
2025-11-14,generation,Low-Rank rank 5,144,2231.42384262,2549.49642015,-82.21918755
2025-11-14,generation,Seasonal + Low-Rank,144,128.51712632,235.44987756,117.67310708
2025-11-15,generation,Yesterday,144,92.05872083,174.92302348,-4.81883750
2025-11-15,generation,Last Week,144,166.95447153,287.30913702,166.19040903
2025-11-15,generation,7-day mean,144,75.71109256,144.84090833,71.03446835
2025-11-15,generation,Seasonal,144,92.16816198,171.25245886,72.13532344
2025-11-15,generation,Low-Rank rank 1,144,2039.54760079,2693.52989365,-796.03657986
2025-11-15,generation,Low-Rank rank 3,144,2313.48805807,2578.53249052,158.45768563
2025-11-15,generation,Low-Rank rank 5,144,2230.49524824,2574.54117412,-101.07402247
2025-11-15,generation,Seasonal + Low-Rank,144,92.16816198,171.25245886,72.13532344
2025-11-16,generation,Yesterday,144,88.44262014,187.58310786,13.72350208
2025-11-16,generation,Last Week,144,128.73789861,274.64939461,108.54696389
2025-11-16,generation,7-day mean,144,97.48987014,210.87803085,61.01648343
2025-11-16,generation,Seasonal,144,93.98871316,201.03362168,56.39405990
2025-11-16,generation,Low-Rank rank 1,144,2022.59825869,2684.86509128,-795.03713676
2025-11-16,generation,Low-Rank rank 3,144,2295.52802846,2570.21011427,165.80996874
2025-11-16,generation,Low-Rank rank 5,144,2236.70392207,2564.06453716,-17.28913831
2025-11-16,generation,Seasonal + Low-Rank,144,93.98871316,201.03362168,56.39405990
2025-11-17,generation,Yesterday,144,88.81142083,173.40455543,-27.00960278
2025-11-17,generation,Last Week,144,80.52467569,185.50779613,-0.51236042
2025-11-17,generation,7-day mean,144,70.36589395,134.51895250,18.50017153
2025-11-17,generation,Seasonal,144,71.77838045,140.12592476,-15.08584372
2025-11-17,generation,Low-Rank rank 1,144,2055.15248117,2746.36815923,-824.58359150
2025-11-17,generation,Low-Rank rank 3,144,2331.17855713,2622.43056816,121.04942297
2025-11-17,generation,Low-Rank rank 5,144,2272.66924087,2619.55068308,-58.21322088
2025-11-17,generation,Seasonal + Low-Rank,144,71.77838045,140.12592476,-15.08584372
2025-11-18,generation,Yesterday,144,145.66058403,306.21169940,70.03423542
2025-11-18,generation,Last Week,144,162.67042292,335.04539372,146.07137986
2025-11-18,generation,7-day mean,144,111.54022847,239.88698925,88.60760129
2025-11-18,generation,Seasonal,144,147.02900292,307.34737816,104.25095042
2025-11-18,generation,Low-Rank rank 1,144,1979.14244347,2590.37915307,-772.50439038
2025-11-18,generation,Low-Rank rank 3,144,2255.98935337,2483.03344880,205.26617364
2025-11-18,generation,Low-Rank rank 5,144,2168.42635581,2474.05839224,-77.55444431
2025-11-18,generation,Seasonal + Low-Rank,144,147.02900292,307.34737816,104.25095042
2025-11-19,generation,Yesterday,144,134.22161319,267.77907586,3.40603819
2025-11-19,generation,Last Week,144,154.28548194,282.03415529,152.05568056
2025-11-19,generation,7-day mean,144,86.90352153,167.85902474,71.14629950
2025-11-19,generation,Seasonal,144,99.09790219,192.38391094,70.29837726
2025-11-19,generation,Low-Rank rank 1,144,1977.05246264,2632.21792273,-773.13187836
2025-11-19,generation,Low-Rank rank 3,144,2244.32079745,2520.44098620,152.98839606
2025-11-19,generation,Low-Rank rank 5,144,2162.17804344,2517.06748391,-104.29177263
2025-11-19,generation,Seasonal + Low-Rank,144,99.09790219,192.38391094,70.29837726
2025-11-20,generation,Yesterday,144,137.79011319,260.22084765,-10.08297708
2025-11-20,generation,Last Week,144,102.47387708,181.63578336,97.11894792
2025-11-20,generation,7-day mean,144,84.78166111,170.22928182,39.34108234
2025-11-20,generation,Seasonal,144,82.77487007,164.20296287,38.15788917
2025-11-20,generation,Low-Rank rank 1,144,2459.93902947,2618.78890437,746.16297247
2025-11-20,generation,Low-Rank rank 3,144,2111.69335123,2520.24442279,-308.78754968
2025-11-20,generation,Low-Rank rank 5,144,2196.43400032,2502.50892135,-23.46935425
2025-11-20,generation,Seasonal + Low-Rank,144,82.77487007,164.20296287,38.15788917
2025-11-21,generation,Yesterday,144,65.10105694,142.89991518,-3.39215972
2025-11-21,generation,Last Week,144,78.61626528,144.31992270,41.86019861
2025-11-21,generation,7-day mean,144,69.98682054,138.14849585,22.07478720
2025-11-21,generation,Seasonal,144,58.46531306,116.29518460,16.97140153
2025-11-21,generation,Low-Rank rank 1,144,1989.09676907,2653.19104632,-815.09641263
2025-11-21,generation,Low-Rank rank 3,144,2257.29506430,2528.54643393,109.76244492
2025-11-21,generation,Low-Rank rank 5,144,2175.54090151,2529.03877487,-145.24806130
2025-11-21,generation,Seasonal + Low-Rank,144,58.46531306,116.29518460,16.97140153
2025-11-22,generation,Yesterday,144,93.99773125,204.28018756,33.52968264
2025-11-22,generation,Last Week,144,92.36739236,165.22161385,80.20871875
2025-11-22,generation,7-day mean,144,65.35201468,132.22462856,49.62444147
2025-11-22,generation,Seasonal,144,76.76527722,162.69107630,54.53524889
2025-11-22,generation,Low-Rank rank 1,144,1955.93331395,2609.03484631,-790.50327375
2025-11-22,generation,Low-Rank rank 3,144,2229.00258142,2490.56443922,144.35328909
2025-11-22,generation,Low-Rank rank 5,144,2145.17589639,2488.15011064,-117.09373385
2025-11-22,generation,Seasonal + Low-Rank,144,76.76527722,162.69107630,54.53524889
2025-11-23,generation,Yesterday,144,106.49343472,207.15860770,-9.18813611
2025-11-23,generation,Last Week,144,111.02385139,196.98517674,57.29708056
2025-11-23,generation,7-day mean,144,130.94202470,240.58165472,28.97791696
2025-11-23,generation,Seasonal,144,95.01846458,177.58818177,20.73021139
2025-11-23,generation,Low-Rank rank 1,144,1969.13599075,2638.04612780,-789.58386261
2025-11-23,generation,Low-Rank rank 3,144,2239.63855645,2519.21278137,134.64431189
2025-11-23,generation,Low-Rank rank 5,144,2154.63919501,2518.50114050,-131.40617015
2025-11-23,generation,Seasonal + Low-Rank,144,95.01846458,177.58818177,20.73021139
2025-11-24,generation,Yesterday,144,188.65850417,370.99263091,-52.63117500
2025-11-24,generation,Last Week,144,121.36209583,224.91963830,31.67550833
2025-11-24,generation,7-day mean,144,88.10255982,179.76997869,-31.83855526
2025-11-24,generation,Seasonal,144,152.63443278,288.51157512,-14.69316750
2025-11-24,generation,Low-Rank rank 1,144,2468.81912421,2660.84957382,584.87710845
2025-11-24,generation,Low-Rank rank 3,144,2148.18230923,2615.36925973,-373.94832634
2025-11-24,generation,Low-Rank rank 5,144,2235.88945256,2591.03865875,-86.06255366
2025-11-24,generation,Seasonal + Low-Rank,144,152.63443278,288.51157512,-14.69316750
2025-11-25,generation,Yesterday,144,130.72855278,272.13621906,95.83384861
2025-11-25,generation,Last Week,144,140.75015625,264.60177572,57.47512153
2025-11-25,generation,7-day mean,144,79.20880506,150.04770408,59.47022073
2025-11-25,generation,Seasonal,144,127.75534774,247.03732765,78.57242142
2025-11-25,generation,Low-Rank rank 1,144,1917.36249738,2576.71034909,-786.51314838
2025-11-25,generation,Low-Rank rank 3,144,2199.36253879,2458.54404371,159.49944603
2025-11-25,generation,Low-Rank rank 5,144,2112.90521572,2454.65994275,-103.85564621
2025-11-25,generation,Seasonal + Low-Rank,144,127.75534774,247.03732765,78.57242142
2025-11-26,generation,Yesterday,144,72.10433472,148.51258929,24.37341250
2025-11-26,generation,Last Week,144,102.99931944,212.84357711,78.44249583
2025-11-26,generation,7-day mean,144,78.38840397,161.29580379,75.63290159
2025-11-26,generation,Seasonal,144,81.28752708,167.95420474,48.70450000
2025-11-26,generation,Low-Rank rank 1,144,1902.72334211,2496.52453558,-726.34601651
2025-11-26,generation,Low-Rank rank 3,144,2169.51936021,2396.12979688,180.93709126
2025-11-26,generation,Low-Rank rank 5,144,2104.88979546,2388.36513081,-18.25600707
2025-11-26,generation,Seasonal + Low-Rank,144,81.28752708,167.95420474,48.70450000
2025-11-27,generation,Yesterday,144,90.75408889,169.15910675,-20.35329444
2025-11-27,generation,Last Week,144,100.92024514,191.19624262,68.17217847
2025-11-27,generation,7-day mean,144,81.38488234,157.91512494,44.07353631
2025-11-27,generation,Seasonal,144,75.98483809,147.65207124,19.48316837
2025-11-27,generation,Low-Rank rank 1,144,2372.55912472,2535.88584678,607.23075529
2025-11-27,generation,Low-Rank rank 3,144,2056.61887274,2472.88264041,-297.41914888
2025-11-27,generation,Low-Rank rank 5,144,2142.10107866,2456.22289935,-29.95535941
2025-11-27,generation,Seasonal + Low-Rank,144,75.98483809,147.65207124,19.48316837
